Customer_ID,Customer_Name,Segment,Age_Group,Gender,City,State,Country,Signup_Date,Loyalty_Points
3331,Customer_3331,Consumer,26-35,Female,Mumbai,DL,India,2023-11-23,3532
3332,Customer_3332,Corporate,50+,Female,Delhi,KA,India,2022-03-26,2816
3333,Customer_3333,Corporate,50+,Female,Chennai,WB,India,2022-11-16,6411
3334,Customer_3334,Home Office,18-25,Male,Kolkata,MH,India,2022-09-17,407
3335,Customer_3335,Corporate,18-25,Male,Bangalore,MH,India,2023-06-04,7204
3336,Customer_3336,Consumer,18-25,Female,Bangalore,MH,India,2021-11-15,2515
3337,Customer_3337,Consumer,36-50,Male,Bangalore,MH,India,2024-02-22,8133
3338,Customer_3338,Corporate,50+,Female,Chennai,TN,India,2024-10-27,1739
3339,Customer_3339,Home Office,18-25,Male,Chennai,MH,India,2024-10-06,4052
3340,Customer_3340,Home Office,26-35,Male,Mumbai,WB,India,2024-09-08,258
3341,Customer_3341,Consumer,18-25,Male,Mumbai,DL,India,2022-05-03,8700
3342,Customer_3342,Home Office,50+,Male,Mumbai,WB,India,2022-03-27,5786
3343,Customer_3343,Corporate,18-25,Male,Bangalore,KA,India,2021-12-19,3683
3344,Customer_3344,Corporate,50+,Male,Chennai,TN,India,2024-02-14,4720
3345,Customer_3345,Consumer,18-25,Male,Bangalore,TN,India,2023-08-13,3726
3346,Customer_3346,Corporate,26-35,Male,Mumbai,KA,India,2023-11-03,678
3347,Customer_3347,Consumer,18-25,Male,Chennai,WB,India,2021-11-16,9475
3348,Customer_3348,Corporate,26-35,Male,Delhi,WB,India,2024-04-03,9098
3349,Customer_3349,Consumer,26-35,Male,Kolkata,KA,India,2021-03-26,8459
3350,Customer_3350,Home Office,18-25,Male,Kolkata,MH,India,2021-09-05,6126
3351,Customer_3351,Corporate,26-35,Male,Mumbai,MH,India,2024-12-26,4906
3352,Customer_3352,Corporate,36-50,Female,Bangalore,DL,India,2022-07-22,7898
3353,Customer_3353,Consumer,18-25,Male,Delhi,WB,India,2022-11-15,1200
3354,Customer_3354,Consumer,18-25,Male,Chennai,WB,India,2022-10-06,5355
3355,Customer_3355,Corporate,26-35,Male,Bangalore,KA,India,2022-04-24,1116
3356,Customer_3356,Consumer,26-35,Male,Mumbai,KA,India,2022-12-14,6344
3357,Customer_3357,Corporate,18-25,Male,Bangalore,MH,India,2022-01-03,5930
3358,Customer_3358,Home Office,36-50,Male,Mumbai,WB,India,2021-12-23,9090
3359,Customer_3359,Consumer,26-35,Female,Kolkata,WB,India,2022-02-12,1058
3360,Customer_3360,Corporate,26-35,Female,Kolkata,TN,India,2024-09-30,7284
3361,Customer_3361,Home Office,50+,Female,Bangalore,DL,India,2021-06-28,687
3362,Customer_3362,Home Office,36-50,Male,Delhi,DL,India,2024-12-19,5577
3363,Customer_3363,Corporate,36-50,Male,Chennai,MH,India,2024-08-22,5590
3364,Customer_3364,Consumer,18-25,Male,Mumbai,WB,India,2022-01-02,8152
3365,Customer_3365,Corporate,36-50,Female,Chennai,TN,India,2023-11-26,7063
3366,Customer_3366,Home Office,18-25,Male,Kolkata,WB,India,2022-04-08,8979
3367,Customer_3367,Corporate,50+,Male,Delhi,KA,India,2023-04-08,8395
3368,Customer_3368,Consumer,36-50,Female,Delhi,MH,India,2024-03-15,2491
3369,Customer_3369,Home Office,26-35,Female,Chennai,DL,India,2021-05-26,4822
3370,Customer_3370,Corporate,50+,Male,Kolkata,WB,India,2022-01-15,7004
3371,Customer_3371,Consumer,18-25,Male,Chennai,MH,India,2021-06-17,7011
3372,Customer_3372,Home Office,50+,Male,Bangalore,DL,India,2024-07-22,5700
3373,Customer_3373,Consumer,18-25,Male,Delhi,WB,India,2021-03-28,4862
3374,Customer_3374,Home Office,50+,Female,Delhi,TN,India,2021-06-03,5350
3375,Customer_3375,Corporate,18-25,Male,Bangalore,MH,India,2022-05-12,9418
3376,Customer_3376,Consumer,36-50,Male,Kolkata,WB,India,2021-11-11,9105
3377,Customer_3377,Home Office,26-35,Female,Delhi,DL,India,2022-12-24,9611
3378,Customer_3378,Consumer,18-25,Male,Mumbai,DL,India,2024-07-21,355
3379,Customer_3379,Consumer,50+,Male,Mumbai,TN,India,2023-02-03,3472
3380,Customer_3380,Corporate,18-25,Female,Kolkata,MH,India,2021-09-19,8432
3381,Customer_3381,Consumer,18-25,Female,Bangalore,MH,India,2022-05-02,7710
3382,Customer_3382,Home Office,18-25,Male,Chennai,WB,India,2022-03-30,8812
3383,Customer_3383,Home Office,50+,Female,Kolkata,DL,India,2022-03-19,854
3384,Customer_3384,Home Office,26-35,Female,Chennai,DL,India,2024-07-09,6363
3385,Customer_3385,Home Office,36-50,Male,Kolkata,TN,India,2022-06-27,6704
3386,Customer_3386,Corporate,26-35,Female,Mumbai,TN,India,2024-02-03,3624
3387,Customer_3387,Consumer,18-25,Male,Bangalore,MH,India,2021-12-16,5446
3388,Customer_3388,Corporate,50+,Male,Mumbai,DL,India,2023-04-04,9252
3389,Customer_3389,Consumer,26-35,Male,Bangalore,WB,India,2022-03-14,8573
3390,Customer_3390,Consumer,18-25,Male,Chennai,KA,India,2021-06-18,6031
3391,Customer_3391,Consumer,36-50,Female,Kolkata,WB,India,2024-09-28,6182
3392,Customer_3392,Corporate,36-50,Male,Delhi,TN,India,2024-06-07,1132
3393,Customer_3393,Consumer,36-50,Male,Delhi,WB,India,2021-01-23,2476
3394,Customer_3394,Corporate,18-25,Male,Bangalore,DL,India,2023-09-15,3135
3395,Customer_3395,Home Office,50+,Male,Bangalore,MH,India,2022-11-07,2079
3396,Customer_3396,Home Office,26-35,Female,Mumbai,KA,India,2021-10-08,944
3397,Customer_3397,Consumer,36-50,Female,Delhi,MH,India,2022-12-23,5840
3398,Customer_3398,Corporate,18-25,Female,Mumbai,KA,India,2021-09-10,3962
3399,Customer_3399,Home Office,18-25,Male,Chennai,KA,India,2022-02-08,6674
3400,Customer_3400,Corporate,26-35,Female,Delhi,DL,India,2021-05-13,834
3401,Customer_3401,Corporate,36-50,Female,Chennai,DL,India,2024-07-21,3750
3402,Customer_3402,Consumer,18-25,Male,Kolkata,TN,India,2022-09-10,4184
3403,Customer_3403,Home Office,26-35,Female,Mumbai,TN,India,2021-08-20,7178
3404,Customer_3404,Consumer,50+,Male,Bangalore,KA,India,2022-06-29,5168
3405,Customer_3405,Consumer,50+,Female,Delhi,TN,India,2021-03-20,4991
3406,Customer_3406,Home Office,50+,Female,Mumbai,DL,India,2023-11-25,8146
3407,Customer_3407,Home Office,36-50,Female,Bangalore,TN,India,2022-05-10,5290
3408,Customer_3408,Corporate,26-35,Female,Kolkata,KA,India,2024-02-08,4238
3409,Customer_3409,Home Office,26-35,Male,Delhi,MH,India,2024-09-06,8398
3410,Customer_3410,Corporate,18-25,Male,Chennai,WB,India,2021-11-24,8165
3411,Customer_3411,Corporate,18-25,Female,Kolkata,TN,India,2023-08-25,3534
3412,Customer_3412,Corporate,18-25,Male,Bangalore,DL,India,2022-11-21,2052
3413,Customer_3413,Home Office,26-35,Female,Delhi,MH,India,2022-01-19,8151
3414,Customer_3414,Consumer,18-25,Female,Delhi,DL,India,2024-10-19,28
3415,Customer_3415,Corporate,26-35,Female,Kolkata,TN,India,2024-06-09,9405
3416,Customer_3416,Consumer,26-35,Female,Delhi,KA,India,2024-12-08,8379
3417,Customer_3417,Consumer,50+,Female,Bangalore,WB,India,2024-08-10,1860
3418,Customer_3418,Home Office,18-25,Female,Kolkata,WB,India,2022-07-01,7934
3419,Customer_3419,Consumer,50+,Male,Chennai,MH,India,2024-04-12,2572
3420,Customer_3420,Consumer,36-50,Male,Kolkata,WB,India,2022-01-27,8051
3421,Customer_3421,Home Office,36-50,Female,Kolkata,KA,India,2024-01-31,6128
3422,Customer_3422,Corporate,36-50,Male,Chennai,DL,India,2024-08-09,4014
3423,Customer_3423,Consumer,26-35,Female,Bangalore,KA,India,2024-01-14,4252
3424,Customer_3424,Home Office,26-35,Male,Mumbai,MH,India,2023-06-28,2127
3425,Customer_3425,Consumer,26-35,Male,Mumbai,MH,India,2024-05-09,2707
3426,Customer_3426,Consumer,18-25,Male,Chennai,WB,India,2022-11-16,9933
3427,Customer_3427,Corporate,50+,Female,Bangalore,KA,India,2022-06-25,1813
3428,Customer_3428,Consumer,26-35,Male,Delhi,DL,India,2021-10-24,7816
3429,Customer_3429,Home Office,50+,Female,Chennai,KA,India,2021-02-25,8351
3430,Customer_3430,Consumer,50+,Female,Mumbai,DL,India,2023-11-06,8535
3431,Customer_3431,Corporate,50+,Female,Bangalore,DL,India,2021-03-07,8396
3432,Customer_3432,Corporate,18-25,Male,Kolkata,KA,India,2023-08-16,8496
3433,Customer_3433,Home Office,18-25,Male,Bangalore,TN,India,2023-11-13,8591
3434,Customer_3434,Corporate,36-50,Male,Bangalore,KA,India,2022-12-03,6249
3435,Customer_3435,Consumer,36-50,Female,Mumbai,DL,India,2023-01-30,6485
3436,Customer_3436,Corporate,50+,Female,Mumbai,MH,India,2022-05-01,9177
3437,Customer_3437,Home Office,36-50,Male,Delhi,MH,India,2024-12-09,1805
3438,Customer_3438,Corporate,50+,Female,Delhi,WB,India,2023-04-01,5047
3439,Customer_3439,Corporate,18-25,Male,Chennai,MH,India,2023-06-07,5540
3440,Customer_3440,Corporate,18-25,Male,Kolkata,TN,India,2024-08-21,2096
3441,Customer_3441,Home Office,18-25,Male,Delhi,DL,India,2021-06-26,5337
3442,Customer_3442,Corporate,26-35,Male,Mumbai,KA,India,2021-07-14,1459
3443,Customer_3443,Corporate,50+,Female,Bangalore,KA,India,2023-11-03,6934
3444,Customer_3444,Consumer,18-25,Male,Chennai,TN,India,2023-05-26,9537
3445,Customer_3445,Home Office,50+,Male,Delhi,MH,India,2021-06-15,8422
3446,Customer_3446,Corporate,36-50,Male,Bangalore,DL,India,2024-03-19,3782
3447,Customer_3447,Home Office,36-50,Male,Bangalore,MH,India,2024-09-26,3500
3448,Customer_3448,Corporate,18-25,Male,Delhi,WB,India,2022-07-11,9074
3449,Customer_3449,Corporate,50+,Male,Kolkata,MH,India,2024-04-12,5605
3450,Customer_3450,Corporate,18-25,Male,Kolkata,WB,India,2021-06-16,6419
3451,Customer_3451,Consumer,36-50,Female,Chennai,KA,India,2022-12-10,8624
3452,Customer_3452,Consumer,18-25,Female,Kolkata,DL,India,2022-12-19,9400
3453,Customer_3453,Consumer,50+,Female,Chennai,WB,India,2021-04-07,7889
3454,Customer_3454,Home Office,36-50,Female,Mumbai,MH,India,2022-11-10,5238
3455,Customer_3455,Home Office,26-35,Male,Delhi,MH,India,2022-02-08,1817
3456,Customer_3456,Consumer,36-50,Female,Bangalore,KA,India,2024-01-06,7570
3457,Customer_3457,Home Office,26-35,Female,Chennai,TN,India,2024-06-14,5103
3458,Customer_3458,Corporate,18-25,Female,Kolkata,TN,India,2021-10-18,617
3459,Customer_3459,Corporate,18-25,Male,Chennai,MH,India,2021-05-16,8509
3460,Customer_3460,Corporate,50+,Female,Chennai,TN,India,2023-06-08,6285
3461,Customer_3461,Consumer,26-35,Female,Kolkata,DL,India,2023-05-31,456
3462,Customer_3462,Home Office,18-25,Male,Kolkata,TN,India,2022-01-02,500
3463,Customer_3463,Consumer,26-35,Female,Delhi,DL,India,2022-07-02,8074
3464,Customer_3464,Home Office,18-25,Male,Bangalore,MH,India,2023-06-21,2315
3465,Customer_3465,Corporate,36-50,Female,Delhi,MH,India,2021-09-05,3874
3466,Customer_3466,Consumer,18-25,Male,Delhi,MH,India,2023-02-05,6630
3467,Customer_3467,Home Office,50+,Female,Kolkata,KA,India,2024-05-22,4973
3468,Customer_3468,Home Office,36-50,Female,Kolkata,TN,India,2021-03-11,4774
3469,Customer_3469,Corporate,50+,Female,Bangalore,WB,India,2023-01-16,1003
3470,Customer_3470,Consumer,36-50,Male,Chennai,WB,India,2023-09-23,6848
3471,Customer_3471,Consumer,26-35,Female,Delhi,MH,India,2021-11-25,4196
3472,Customer_3472,Consumer,50+,Male,Bangalore,TN,India,2023-11-06,6715
3473,Customer_3473,Corporate,18-25,Male,Delhi,DL,India,2024-04-12,1066
3474,Customer_3474,Consumer,26-35,Male,Chennai,WB,India,2022-11-30,4716
3475,Customer_3475,Corporate,18-25,Male,Delhi,MH,India,2023-03-17,9820
3476,Customer_3476,Corporate,36-50,Female,Mumbai,WB,India,2021-10-01,6608
3477,Customer_3477,Corporate,36-50,Female,Bangalore,WB,India,2022-06-08,3234
3478,Customer_3478,Home Office,18-25,Female,Kolkata,WB,India,2021-08-07,6494
3479,Customer_3479,Consumer,18-25,Male,Delhi,MH,India,2023-10-21,4498
3480,Customer_3480,Consumer,26-35,Female,Bangalore,MH,India,2022-05-28,5267
3481,Customer_3481,Corporate,18-25,Male,Bangalore,KA,India,2024-11-23,6171
3482,Customer_3482,Corporate,50+,Male,Delhi,KA,India,2024-02-09,8095
3483,Customer_3483,Consumer,50+,Male,Kolkata,KA,India,2022-04-09,3669
3484,Customer_3484,Corporate,18-25,Female,Kolkata,WB,India,2024-01-22,4715
3485,Customer_3485,Consumer,50+,Female,Delhi,TN,India,2022-03-27,9657
3486,Customer_3486,Home Office,18-25,Male,Bangalore,MH,India,2024-11-20,6069
3487,Customer_3487,Corporate,26-35,Female,Kolkata,KA,India,2023-07-13,1961
3488,Customer_3488,Consumer,50+,Female,Delhi,TN,India,2023-07-22,875
3489,Customer_3489,Corporate,50+,Male,Delhi,KA,India,2022-04-24,8734
3490,Customer_3490,Consumer,18-25,Male,Delhi,KA,India,2021-11-12,3516
3491,Customer_3491,Consumer,50+,Female,Bangalore,TN,India,2022-11-02,3865
3492,Customer_3492,Corporate,36-50,Male,Kolkata,KA,India,2022-11-29,4499
3493,Customer_3493,Home Office,26-35,Male,Bangalore,WB,India,2023-09-20,9210
3494,Customer_3494,Consumer,26-35,Female,Mumbai,WB,India,2024-10-08,7233
3495,Customer_3495,Consumer,50+,Female,Kolkata,WB,India,2023-02-07,9620
3496,Customer_3496,Consumer,50+,Male,Bangalore,DL,India,2024-06-16,5947
3497,Customer_3497,Home Office,36-50,Female,Kolkata,KA,India,2024-02-02,574
3498,Customer_3498,Home Office,36-50,Male,Mumbai,DL,India,2023-06-26,1458
3499,Customer_3499,Corporate,50+,Male,Chennai,MH,India,2023-05-28,7395
3500,Customer_3500,Home Office,50+,Female,Delhi,TN,India,2023-11-19,9691
3501,Customer_3501,Corporate,36-50,Male,Bangalore,MH,India,2021-03-30,9683
3502,Customer_3502,Corporate,18-25,Male,Mumbai,DL,India,2022-01-10,3172
3503,Customer_3503,Home Office,36-50,Male,Mumbai,WB,India,2024-11-21,2470
3504,Customer_3504,Corporate,18-25,Female,Kolkata,KA,India,2021-12-30,3427
3505,Customer_3505,Home Office,26-35,Female,Kolkata,KA,India,2021-05-27,7798
3506,Customer_3506,Corporate,26-35,Female,Delhi,WB,India,2021-11-10,7736
3507,Customer_3507,Home Office,36-50,Male,Kolkata,KA,India,2022-07-02,4206
3508,Customer_3508,Home Office,18-25,Male,Bangalore,TN,India,2023-03-07,2200
3509,Customer_3509,Corporate,36-50,Female,Bangalore,TN,India,2023-06-18,2964
3510,Customer_3510,Consumer,36-50,Female,Bangalore,TN,India,2021-04-11,6905
3511,Customer_3511,Corporate,18-25,Female,Chennai,MH,India,2021-04-17,3313
3512,Customer_3512,Home Office,36-50,Male,Bangalore,WB,India,2023-05-07,2927
3513,Customer_3513,Consumer,26-35,Female,Kolkata,TN,India,2023-07-26,8873
3514,Customer_3514,Corporate,50+,Male,Kolkata,DL,India,2021-10-18,8470
3515,Customer_3515,Corporate,50+,Female,Bangalore,TN,India,2024-10-04,4458
3516,Customer_3516,Corporate,36-50,Male,Mumbai,MH,India,2022-09-09,1648
3517,Customer_3517,Consumer,18-25,Male,Mumbai,DL,India,2022-08-11,5527
3518,Customer_3518,Home Office,18-25,Female,Mumbai,WB,India,2024-06-04,9350
3519,Customer_3519,Corporate,26-35,Male,Delhi,WB,India,2022-08-19,8184
3520,Customer_3520,Corporate,18-25,Female,Chennai,TN,India,2023-09-04,2341
3521,Customer_3521,Corporate,18-25,Male,Bangalore,DL,India,2023-12-10,1518
3522,Customer_3522,Corporate,26-35,Male,Delhi,DL,India,2023-05-18,1838
3523,Customer_3523,Corporate,36-50,Female,Mumbai,TN,India,2023-08-28,870
3524,Customer_3524,Home Office,50+,Male,Bangalore,TN,India,2022-12-23,5538
3525,Customer_3525,Home Office,26-35,Female,Delhi,KA,India,2021-06-07,9533
3526,Customer_3526,Corporate,36-50,Female,Kolkata,KA,India,2021-11-24,5477
3527,Customer_3527,Consumer,26-35,Female,Mumbai,TN,India,2024-01-06,9363
3528,Customer_3528,Home Office,36-50,Male,Delhi,MH,India,2023-01-05,1128
3529,Customer_3529,Consumer,26-35,Male,Kolkata,KA,India,2022-09-25,6499
3530,Customer_3530,Home Office,36-50,Male,Mumbai,TN,India,2024-08-26,1284
3531,Customer_3531,Corporate,26-35,Female,Chennai,DL,India,2021-11-23,8762
3532,Customer_3532,Home Office,36-50,Female,Mumbai,KA,India,2022-05-23,2864
3533,Customer_3533,Corporate,26-35,Male,Chennai,MH,India,2023-05-20,6045
3534,Customer_3534,Home Office,50+,Male,Chennai,WB,India,2024-02-05,1977
3535,Customer_3535,Corporate,50+,Female,Chennai,DL,India,2021-08-29,8638
3536,Customer_3536,Corporate,18-25,Male,Bangalore,MH,India,2022-03-11,9472
3537,Customer_3537,Corporate,36-50,Female,Bangalore,MH,India,2023-11-18,5039
3538,Customer_3538,Corporate,26-35,Male,Chennai,MH,India,2022-12-05,7039
3539,Customer_3539,Consumer,36-50,Female,Kolkata,DL,India,2024-06-26,8828
3540,Customer_3540,Corporate,50+,Male,Chennai,MH,India,2024-10-19,2973
3541,Customer_3541,Consumer,36-50,Male,Delhi,WB,India,2022-08-12,4626
3542,Customer_3542,Consumer,26-35,Female,Chennai,KA,India,2022-02-17,118
3543,Customer_3543,Corporate,36-50,Female,Bangalore,DL,India,2022-07-23,7999
3544,Customer_3544,Consumer,26-35,Female,Bangalore,MH,India,2024-04-03,2292
3545,Customer_3545,Home Office,50+,Male,Delhi,TN,India,2023-09-16,2104
3546,Customer_3546,Corporate,50+,Female,Delhi,KA,India,2023-12-08,1067
3547,Customer_3547,Consumer,50+,Female,Mumbai,DL,India,2022-04-29,423
3548,Customer_3548,Corporate,18-25,Male,Kolkata,TN,India,2024-03-27,3819
3549,Customer_3549,Corporate,50+,Female,Kolkata,TN,India,2022-10-30,7703
3550,Customer_3550,Corporate,36-50,Female,Kolkata,MH,India,2021-05-31,1280
3551,Customer_3551,Consumer,18-25,Female,Bangalore,DL,India,2021-08-13,3432
3552,Customer_3552,Home Office,50+,Male,Kolkata,MH,India,2024-07-07,762
3553,Customer_3553,Home Office,36-50,Male,Mumbai,WB,India,2024-11-11,1629
3554,Customer_3554,Consumer,36-50,Male,Mumbai,TN,India,2021-09-13,5499
3555,Customer_3555,Corporate,36-50,Female,Kolkata,WB,India,2021-03-02,8634
3556,Customer_3556,Consumer,26-35,Male,Delhi,MH,India,2022-01-31,3014
3557,Customer_3557,Consumer,18-25,Female,Mumbai,KA,India,2024-11-21,1497
3558,Customer_3558,Consumer,36-50,Female,Delhi,TN,India,2024-03-31,8280
3559,Customer_3559,Corporate,26-35,Female,Bangalore,KA,India,2022-01-15,9171
3560,Customer_3560,Consumer,50+,Male,Mumbai,DL,India,2021-12-15,8653
3561,Customer_3561,Corporate,36-50,Male,Delhi,TN,India,2021-01-31,3552
3562,Customer_3562,Consumer,26-35,Female,Kolkata,WB,India,2021-03-12,7637
3563,Customer_3563,Home Office,36-50,Female,Bangalore,KA,India,2022-02-01,8571
3564,Customer_3564,Consumer,18-25,Male,Chennai,DL,India,2021-01-02,4496
3565,Customer_3565,Consumer,18-25,Male,Chennai,TN,India,2023-07-18,4646
3566,Customer_3566,Home Office,50+,Male,Kolkata,DL,India,2022-07-16,2983
3567,Customer_3567,Corporate,36-50,Female,Bangalore,WB,India,2024-03-04,3060
3568,Customer_3568,Corporate,26-35,Male,Bangalore,TN,India,2021-05-26,7834
3569,Customer_3569,Consumer,50+,Male,Bangalore,DL,India,2021-06-28,6804
3570,Customer_3570,Home Office,36-50,Male,Bangalore,MH,India,2021-09-21,7510
3571,Customer_3571,Corporate,50+,Female,Chennai,TN,India,2024-08-27,2950
3572,Customer_3572,Consumer,26-35,Male,Delhi,TN,India,2021-07-23,4540
3573,Customer_3573,Home Office,50+,Female,Bangalore,TN,India,2022-11-30,7418
3574,Customer_3574,Corporate,50+,Female,Delhi,TN,India,2023-11-20,6063
3575,Customer_3575,Corporate,50+,Female,Bangalore,MH,India,2021-02-28,7661
3576,Customer_3576,Home Office,36-50,Male,Mumbai,WB,India,2023-10-30,3421
3577,Customer_3577,Home Office,26-35,Male,Mumbai,MH,India,2023-09-15,1990
3578,Customer_3578,Home Office,18-25,Male,Mumbai,MH,India,2024-09-09,3856
3579,Customer_3579,Home Office,36-50,Female,Bangalore,DL,India,2021-06-16,1482
3580,Customer_3580,Consumer,18-25,Male,Delhi,KA,India,2024-09-22,2545
3581,Customer_3581,Home Office,18-25,Female,Chennai,KA,India,2023-06-26,4220
3582,Customer_3582,Corporate,36-50,Male,Kolkata,DL,India,2024-11-03,642
3583,Customer_3583,Corporate,36-50,Male,Chennai,MH,India,2023-06-17,3918
3584,Customer_3584,Consumer,26-35,Male,Bangalore,DL,India,2023-03-02,1586
3585,Customer_3585,Corporate,26-35,Male,Mumbai,TN,India,2021-08-30,2409
3586,Customer_3586,Corporate,50+,Female,Mumbai,DL,India,2023-06-27,6504
3587,Customer_3587,Home Office,18-25,Female,Delhi,DL,India,2024-03-29,54
3588,Customer_3588,Corporate,26-35,Female,Bangalore,TN,India,2023-02-16,841
3589,Customer_3589,Consumer,50+,Female,Chennai,KA,India,2024-06-12,6928
3590,Customer_3590,Home Office,26-35,Male,Bangalore,TN,India,2021-07-18,4587
3591,Customer_3591,Home Office,36-50,Female,Bangalore,WB,India,2023-11-23,9176
3592,Customer_3592,Consumer,26-35,Female,Mumbai,DL,India,2022-02-12,2906
3593,Customer_3593,Home Office,18-25,Female,Chennai,DL,India,2024-01-18,5088
3594,Customer_3594,Home Office,26-35,Male,Kolkata,KA,India,2021-08-09,5056
3595,Customer_3595,Consumer,18-25,Female,Mumbai,MH,India,2023-12-29,5982
3596,Customer_3596,Home Office,36-50,Female,Chennai,TN,India,2024-08-10,2272
3597,Customer_3597,Consumer,18-25,Male,Delhi,MH,India,2024-06-14,6141
3598,Customer_3598,Consumer,26-35,Male,Mumbai,WB,India,2024-03-29,8015
3599,Customer_3599,Corporate,50+,Female,Delhi,TN,India,2023-04-20,8294
3600,Customer_3600,Corporate,36-50,Female,Mumbai,WB,India,2023-02-27,9161
3601,Customer_3601,Home Office,26-35,Male,Bangalore,WB,India,2024-08-06,1071
3602,Customer_3602,Home Office,36-50,Female,Chennai,WB,India,2022-07-08,736
3603,Customer_3603,Consumer,36-50,Male,Delhi,TN,India,2022-08-01,9557
3604,Customer_3604,Home Office,26-35,Female,Mumbai,TN,India,2022-06-17,6376
3605,Customer_3605,Consumer,26-35,Female,Delhi,KA,India,2021-12-01,7749
3606,Customer_3606,Consumer,50+,Female,Mumbai,DL,India,2023-10-18,3630
3607,Customer_3607,Home Office,36-50,Female,Mumbai,MH,India,2021-09-03,227
3608,Customer_3608,Consumer,36-50,Female,Kolkata,MH,India,2024-09-08,6665
3609,Customer_3609,Corporate,26-35,Male,Kolkata,WB,India,2022-09-03,5711
3610,Customer_3610,Home Office,18-25,Male,Kolkata,TN,India,2021-11-25,6156
3611,Customer_3611,Corporate,26-35,Female,Delhi,TN,India,2022-07-01,3570
3612,Customer_3612,Home Office,36-50,Female,Bangalore,WB,India,2021-12-05,8636
3613,Customer_3613,Consumer,26-35,Female,Mumbai,DL,India,2024-04-09,7993
3614,Customer_3614,Home Office,50+,Male,Chennai,MH,India,2024-02-08,1619
3615,Customer_3615,Corporate,18-25,Male,Kolkata,KA,India,2023-09-21,2204
3616,Customer_3616,Consumer,26-35,Male,Delhi,DL,India,2023-03-18,2703
3617,Customer_3617,Home Office,50+,Male,Delhi,TN,India,2023-10-31,7742
3618,Customer_3618,Home Office,36-50,Male,Delhi,WB,India,2024-05-10,7574
3619,Customer_3619,Home Office,26-35,Male,Chennai,MH,India,2024-07-04,9373
3620,Customer_3620,Corporate,36-50,Male,Chennai,WB,India,2024-07-09,797
3621,Customer_3621,Corporate,50+,Male,Kolkata,TN,India,2022-11-24,9026
3622,Customer_3622,Home Office,36-50,Female,Chennai,WB,India,2022-03-06,2999
3623,Customer_3623,Consumer,50+,Male,Kolkata,MH,India,2023-12-26,2764
3624,Customer_3624,Consumer,50+,Male,Chennai,WB,India,2023-03-17,3684
3625,Customer_3625,Corporate,50+,Male,Chennai,MH,India,2022-09-04,8199
3626,Customer_3626,Consumer,26-35,Male,Chennai,WB,India,2021-02-04,6239
3627,Customer_3627,Corporate,36-50,Female,Kolkata,WB,India,2022-07-11,3874
3628,Customer_3628,Home Office,36-50,Male,Mumbai,MH,India,2022-05-06,3329
3629,Customer_3629,Corporate,18-25,Female,Kolkata,WB,India,2021-09-11,6069
3630,Customer_3630,Corporate,18-25,Female,Mumbai,DL,India,2021-01-17,5584
3631,Customer_3631,Home Office,18-25,Female,Delhi,KA,India,2021-09-18,8805
3632,Customer_3632,Consumer,18-25,Male,Delhi,DL,India,2024-07-03,8880
3633,Customer_3633,Corporate,36-50,Male,Kolkata,KA,India,2022-12-29,9089
3634,Customer_3634,Corporate,50+,Male,Mumbai,DL,India,2024-12-18,8301
3635,Customer_3635,Home Office,50+,Female,Mumbai,KA,India,2022-05-16,1160
3636,Customer_3636,Consumer,26-35,Female,Mumbai,WB,India,2023-10-13,3610
3637,Customer_3637,Corporate,50+,Female,Delhi,MH,India,2021-10-13,4744
3638,Customer_3638,Home Office,36-50,Female,Kolkata,MH,India,2021-01-07,7331
3639,Customer_3639,Corporate,36-50,Male,Bangalore,TN,India,2024-05-07,2003
3640,Customer_3640,Home Office,36-50,Male,Mumbai,KA,India,2022-10-21,8035
3641,Customer_3641,Consumer,26-35,Male,Mumbai,TN,India,2023-07-26,1527
3642,Customer_3642,Consumer,18-25,Female,Bangalore,TN,India,2024-12-12,7318
3643,Customer_3643,Consumer,50+,Female,Kolkata,KA,India,2021-02-21,7234
3644,Customer_3644,Consumer,36-50,Male,Mumbai,MH,India,2021-08-31,5169
3645,Customer_3645,Corporate,36-50,Male,Kolkata,KA,India,2024-05-27,4610
3646,Customer_3646,Corporate,18-25,Female,Mumbai,WB,India,2022-06-02,6721
3647,Customer_3647,Consumer,36-50,Male,Chennai,TN,India,2023-08-28,8697
3648,Customer_3648,Consumer,50+,Male,Mumbai,TN,India,2021-04-19,4250
3649,Customer_3649,Consumer,26-35,Female,Chennai,KA,India,2024-10-06,6626
3650,Customer_3650,Corporate,36-50,Female,Kolkata,TN,India,2023-07-10,2855
3651,Customer_3651,Consumer,50+,Female,Mumbai,MH,India,2021-03-07,3964
3652,Customer_3652,Consumer,36-50,Male,Delhi,TN,India,2023-10-31,7935
3653,Customer_3653,Consumer,18-25,Female,Delhi,KA,India,2021-07-21,1674
3654,Customer_3654,Home Office,36-50,Male,Bangalore,MH,India,2023-06-20,9382
3655,Customer_3655,Consumer,36-50,Male,Delhi,MH,India,2021-08-02,2392
3656,Customer_3656,Home Office,26-35,Female,Chennai,TN,India,2021-03-09,6878
3657,Customer_3657,Home Office,18-25,Male,Delhi,KA,India,2023-01-29,1921
3658,Customer_3658,Consumer,18-25,Female,Delhi,TN,India,2023-05-16,4433
3659,Customer_3659,Home Office,26-35,Female,Delhi,WB,India,2021-11-23,1827
